signal_1,signal_2
-0.17001129456647263+0.4702081259145715i,-0.020241970907291126+0.055302741144527316i
-0.31443106495060336-0.3887581792117901i,-0.03689206380938445-0.04598171683075455i
0.4953611587873448-0.06795050578369444i,0.058496399061528245-0.0077898635247061i
-0.19813217631235566+0.45906774399536576i,-0.023621848678438685+0.054144808742013585i
-0.29034878372310713-0.40705943902328834i,-0.034149200722984045-0.04827672448719424i
0.4985634769079535-0.0378733336689321i,0.05904106741436794-0.0042515566098865745i
-0.2255279795057714+0.4462473704395773i,-0.026934626537543714+0.052778185848473554i
-0.2652039507374004-0.4238710367046393i,-0.03126239785923751-0.05040611553938433i
0.4999412664970006-0.007657562122900531i,0.05936931156200761-0.0006758168710288223i
-0.2520984472647201+0.43179392231219194i,-0.03016729879681756+0.051206827625504686i
-0.23908858529059063-0.4391314490235045i,-0.02824178368315792-0.052360804927900594i
0.49948948543590804+0.02258623209849954i,0.059478603443910316+0.0029239741699494024i
-0.2777463430806762+0.41576029303024775i,-0.03330709781097045+0.04943550639495985i
-0.21209825841206126-0.452784829420237i,-0.025098062743383855-0.05413233506687456i
0.4972097870494643+0.05274736968840237i,0.05936725083312874+0.0065342671981269635i
-0.30237780666247716+0.39820515879562857i,-0.036341545680024664+0.0474697969698249i
-0.18433174311452102-0.4647812123823214i,-0.02184247630470277-0.05571291248694132i
0.49311051405536654+0.08271547382773911i,0.05903440828183999+0.010141397801187505i
-0.325902697424707+0.37919276386534784i,-0.0392585050254101+0.04531605869472488i
-0.15589065292716905-0.47507669629670524i,-0.018486760645639748-0.05709544197861135i
0.4872066680334535+0.11238087411702413i,0.05848008471699496+0.013731639866609047i
-0.3482349243635518+0.35879268544514i,-0.042046228628969604+0.042981414256038845i
-0.1268790700337884-0.48363360411086187i,-0.015043103181566058-0.05827355808718742i
0.4795198545263619+0.14163500792294897i,0.05770514764188659+0.017291259465936213i
-0.36929276111292614+0.33707957906674946i,-0.044693407728438696+0.040473725335105i
-0.09740316437662264-0.4904206212146319i,-0.011524096583266981-0.05924165382074942i
0.4700782039725134+0.1703708176710276i,0.05671132391331657+0.0208065690089109i
-0.38899914502789673+0.31413290538072397i,-0.04718921876783495+0.03780156519124617i
-0.06757080511995364-0.49541291003825677i,-0.007942691069702962-0.059994906443703346i
0.4589162687607819+0.19848314263037237i,0.055501197078014444+0.024263981448407648i
-0.40728195920089016+0.2900366393645363i,-0.0495233684068396+0.03497418827422677i
-0.03749116589525528-0.4985922009472251i,-0.004312145061826401-0.06052930023997961i
0.4460748967835802+0.2258691037568358i,0.0540782012660224+0.027650064316198646i
-0.4240742963786228+0.26487896301020786i,-0.0516861365998226+0.03200149697830627i
-0.007274325272557142-0.4999468591012929i,-0.0006459743916282519-0.060841646142049496i
0.4316010819511048+0.2524284801861594i,0.05244661165293092+0.030951593369538857i
-0.43931470381393356+0.23875194261606297i,-0.05366841756241518+0.02889400566216084i
0.02296913607987844-0.4994719270330065i,0.0030420997328422057-0.0609295981344245i
0.41554779221379357+0.2780640759993237i,0.05061153151696963+0.034155605629490084i
-0.45294740815646356+0.21175119186359026i,-0.05546175845171089+0.025662802070546355i
0.053128540073343306-0.4971691427899053i,0.006738203800006836-0.06079166635330588i
0.3979737757223589+0.30268207591789786i,0.048578875931004635+0.03724945159367975i
-0.464922519559182+0.1839755219124036i,-0.05705839559493011+0.022319506304672335i
0.08309351623298758-0.4930469335740136i,0.010428365893455768-0.06042722681732983i
0.3789433458347703+0.3261923886276945i,0.046355352143416656+0.0402208464089264i
-0.4751962142538143+0.15552657979380546i,-0.058451288110991574+0.018876227498761795i
0.11275440560638864-0.4871203849018982i,0.014098570201401048-0.059836527737967216i
0.3585261457569661+0.34850897647431545i,0.043948436715580935+0.043057919792741525i
-0.4837308949270269+0.12650847642627713i,-0.05963414877959742+0.015345518370147486i
0.14200266206825415-0.4794111853981522i,0.01773481191830964-0.059020692372018686i
0.336796893678609+0.36955017032404053i,0.041366349497179+0.04574926449726217i
-0.4904953283104564+0.09702740561419922i,-0.06060147202333786+0.011740327819470427i
0.17073124955265515-0.46994754742433664i,0.021323152317893772-0.057981718392675234i
0.313835109336579+0.3892389684378064i,0.038618024533718744+0.04828398311445665i
-0.49546475948106894+0.067191255424104i,-0.06134855887965814+0.008073951766052575i
0.1988350337590892-0.4587641038338468i,0.02484977377528287-0.056722473769792635i
0.2897248230068649+0.4075033182645248i,0.03571307801352138+0.050651733027702074i
-0.49862100245355234+0.03710921336065437i,-0.061871538851603146+0.004359982411282148i
0.22621116689889925-0.44590178123053065i,0.028301034515755264-0.0552466891643339i
0.26455426798981846+0.42427638012249513i,0.03266177337380859+0.05284276932182737i
-0.49995250673321917+0.006891366787238496i,-0.06216738853856995+0.0006122561298070524i
0.25275946407403993-0.43140765019488486i,0.03166352286790658-0.05355894685611846i
0.2384155577141424+0.43949677180395375i,0.02947498369752482+0.05484798547153839i
-0.4994543995858585-0.023351699946533085i,-0.06223394696132875-0.00315519980545936i
0.27838276991080674-0.4153347530259311i,0.03492411080052666-0.05166466623832171i
0.21140434864127436+0.4531087932076103i,0.02616415154392985+0.05665895163671097i
-0.49712850386985274-0.05350931019608725i,-0.06206992750870782-0.0069282214531973235i
0.3029873141068081-0.3977419096291669i,0.03807000652476186-0.04957008592623768i
0.18361949020379284+0.46506263017711413i,0.022741246366876265+0.0582679504023421i
-0.4929833313652985-0.0834711000509069i,-0.06167492644702845-0.010692563172614902i
0.3264830545900264-0.37869350226095494i,0.041088805946408104-0.047282242541798074i
0.1551626630589162+0.4753145367994856i,0.01921871968500564+0.0596680098109823i
-0.4870340516245436-0.1131274222190778i,-0.061049427947224344-0.014433953112047718i
0.34878400703415857-0.3582592399170975i,0.04396854275721702-0.04480894624904336i
0.12613800698093816+0.4838269954963845i,0.015609458177604224+0.0608529335460268i
-0.4793024364581367-0.14236974728931873i,-0.060194805598640065-0.018138148995129732i
0.36980855952434716-0.3365139032278277i,0.04669773695919279-0.042158753129253934i
0.09665173975434718+0.49056885432234376i,0.01192673488889076+0.06181732813560712i
-0.4698167802593442-0.17109106090204818i,-0.059113320392790616-0.02179099398064354i
0.3894797712217631-0.3135370707927989i,0.04926544162162209-0.0393409344974664i
0.06681176846232223+0.4955154409675211i,0.008184158731600702+0.06255662705853807i
-0.4586117964588144-0.19918625537601242i,-0.05780811517469179-0.02537847237128614i
0.4077256539340534-0.2894128279575616i,0.05166128767735168-0.03636544327494956i
0.03672729459311963+0.49864865304776307i,0.0043956224881911326+0.06306711164617683i
-0.44572849048831964-0.22655251435728846i,-0.0562832055737543-0.028886764946644425i
0.424479435561231-0.264229459097288i,0.05387552657226167-0.03324287754436812i
0.0065084144094930685+0.49995702435156364i,0.0005752495145887722+0.06334592868676354i
-0.4312140097184749-0.2530896890830134i,-0.05454346744062256-0.032302303696636066i
0.43967980445290245-0.23807912453384747i,0.05589907059023605-0.029984441426250348i
-0.023734283956377694+0.499435766801475i,-0.003262660642811551+0.06339110465210553i
-0.4151214709195954-0.27870066488287454i,-0.05259462083059616-0.03561182573358463i
0.45327113378259454-0.2110575232685823i,0.057723530684915605-0.02660190342654058i
-0.05389012520798758+0.49708678797641853i,-0.007103687501279033+0.063201556479904i
-0.3975097658771144-0.30329171657712317i,-0.05044321058844346-0.0388024261639073i
0.46520368511806676-0.1832635427650346i,0.059341251659271184-0.023107552415699256i
-0.08384875190859284+0.4929186841307628i,-0.01093334554730446+0.06277709885899399i
-0.378443345872923-0.3267728514705076i,-0.04809658360336921-0.041861609704110674i
0.47543379044262446-0.15479889706327i,0.060745344544499924-0.019514151409801582i
-0.113500528342066+0.4869467087357222i,-0.014737140570769105+0.06211844797878473i
-0.35799198582133995-0.34905813868691493i,-0.045562862816561654-0.04477734083039896i
0.4839240119613209-0.12576775455014458i,0.061929716040688844-0.01583488933340714i
-0.14273694173256413+0.4791927166582i,-0.01850062620262535+0.06122722171847971i
-0.33623052892287164-0.37006602363949814i,-0.04285091807716767-0.047538092256701026i
0.4906432791072178-0.09627635674771573i,0.06288909489345909-0.01208333095258314i
-0.17145099935471614+0.46968508418135335i,-0.02220946042969792+0.060105936266132164i
-0.3132386127702178-0.3897196264854623i,-0.039970333955541365-0.05013289154224167i
0.4955670022463255-0.06643262951486809i,0.06361905509285098-0.008273365174298108i
-0.19953762008107986+0.4584586051595766i,-0.025849461859774683+0.058757999171961534i
-0.2891003779088622-0.4079470234732939i,-0.036931374635167845-0.052551365636961105i
0.4986771626651108-0.036345788084989346i,0.06411603579343425-0.004419151915461811i
-0.22689401893396885+0.44555436368792667i,-0.029406665510741555+0.05718769885493037i
-0.26390415991878774-0.42468151015282307i,-0.03374494601683205-0.054783783181045466i
0.499962378511255-0.006125937385089089i,0.06437735786770198-0.0005350677511096579i
-0.2534200832343584+0.43101958375196747i,-0.032867377898918096+0.055400190595967055i
-0.23774216614416419-0.43986184548488416i,-0.030422555180157136-0.056821094383547065i
0.49941794644634785+0.024116330900979564i,0.06440123701829602+0.003364349443375615i
-0.27901873897132395+0.41490745640825055i,-0.03621823120418335+0.05340147906553765i
-0.21071013825404258-0.4534324759572341i,-0.026976267358638943-0.0586549683145947i
0.49704585885808866+0.05427034305061938i,0.06418679338837291+0.007264456636614445i
-0.3035963060512596+0.3972769451278759i,-0.039446236292744026+0.05119839744743979i
-0.18290700186893746-0.46534373888656666i,-0.023418660594705137-0.06027782745575188i
0.4928547965690013+0.08422574832081475i,0.06373405762356538+0.011150562349138908i
-0.3270628411268149+0.37819257001549433i,-0.04253883438262721+0.04879858323456821i
-0.15443450453551116-0.4755520441626173i,-0.01976277825106517-0.0616828793639987i
0.4868600970683505+0.11387292278449099i,0.06304397335319595+0.01500798369913067i
-0.34933246675094415+0.35772417169341475i,-0.04548394714205406+0.04621045078606801i
-0.12539684337422213-0.4840200337692606i,-0.016022079563587404-0.06286414531613996i
0.4790836983835125+0.14310337050703925i,0.06211839607292199+0.018822103558470804i
-0.37032368565150664+0.33594665571490057i,-0.04827002501679653+0.04344316074854128i
-0.09590028376258222-0.4907167184988148i,-0.012210388429266807-0.06381648581248706i
0.46955405879621165+0.17181012059487316i,0.060960088425454216+0.022578427590725075i
-0.3899596789763046+0.31293971844199275i,-0.05088609358945809+0.040506586456867964i
-0.06605277044948271-0.4956175913592425i,-0.008341840630284881-0.06453562283111659i
0.45830605269742114+0.1998881186629896i,0.059572711890627725+0.02626264094275124i
-0.40816858741711476+0.2887875553910285i,-0.05332179778116535+0.0374112774426193i
-0.035963532523739655-0.4987047172592233i,-0.004430829701895298-0.06501815873696891i
0.4453808429620608+0.22723461128893085i,0.057960814910577335+0.029860664362622642i
-0.4248837741839146+0.26357855311318656i,-0.0555674437146401+0.03416842018996845i
-0.0057426836825095195-0.4999667986428914i,-0.0004919516576469084-0.0652615917634349i
0.43082573031054083+0.25374952204621104i,0.05612981749029991+0.03335870951849805i
-0.4400440688669354+0.23740496573764364i,-0.05761403806669667+0.03078979629036235i
0.024499180737586057-0.4993992168340407i,0.0034600512094847694-0.06526432799777318i
0.41469398020842496+0.2793358177410871i,0.05408599232815029+0.03674333329591343i
-0.4535939912941094+0.2103625773610543i,-0.05945332474812122+0.02728773815799184i
0.05465138849192591-0.4970040489384977i,0.007410347227497102-0.0650256898157319i
0.39704462793768763+0.30389986351240195i,0.05183644254493573+0.04000149085477391i
-0.46548395456468716+0.18255035151886687i,-0.06107781875941834+0.02367508247817025i
0.08460359544080678-0.4927900602428056i,0.011344072721460138-0.06454592072499674i
0.3779422625529183+0.3273517654949918i,0.04938907609414024+0.043120587231929755i
-0.47567044651601503+0.15407006902125592i,-0.06248083708205791+0.01996512157022359i
0.11424618936163727-0.48677267213703757i,0.015246389637265333-0.06382618659153758i
0.3574567905131015+0.3496056997926511i,0.04675257694931685+0.046088527280848425i
-0.4841161889593735+0.12502595547903933i,-0.06365652647667192+0.01617155285511483i
0.1434706910826297-0.47897390567912745i,0.01910254318361428-0.06286857323748626i
0.3356631798539799+0.3705802265567596i,0.04393637317782968+0.04889376374622718i
-0.4907902741021506+0.09552429988267391i,-0.064599888071858+0.012308426626000051i
0.17217015147001133-0.4694223010072487i,0.0228979192624506-0.06167608041379458i
0.31264118583721817+0.3901985880211752i,0.04095060202287676+0.051525343278676285i
-0.4956682776570973+0.06567306563016798i,-0.0653067986401191+0.00839009232701267i
0.20023954281595405-0.45815281289515747i,0.026618101458542362-0.06025261216555543i
0.28847505908037385+0.40838898940271606i,0.037806072127932445+0.05397295020260567i
-0.4987323482247364+0.03558149542737912i,-0.06577402847062686+0.00443114355190328i
0.2275761431949097-0.44520668283272274i,0.03024892736041462-0.05860296362245508i
0.2632532372357964+0.4250848616392538i,0.03451422304945395+0.056226947859288036i
-0.4999712726218231+0.0053597115065964086i,-0.06599925576212744+0.0004463619795554485i
0.25407991238177086-0.430631288099773i,0.0337765439872218-0.05673280426124813i
0.2370680213467746+0.44022510500391143i,0.031087082214837358+0.058278417356588244i
-0.49938051691678453-0.024881687373568374i,-0.06598107747320263-0.003549339531985932i
0.27965385795616005-0.41447996838558576i,0.03718746209945268-0.054648657701455605i
0.21001523806533215+0.45375431270384037i,0.027537219493064428+0.06011919356710752i
-0.4969622430219609-0.05503203067217048i,-0.06571901658137326-0.007540974467713315i
0.30420439025306123-0.39681183058851643i,0.04046860917560702-0.052357878109504555i
0.18219388896780747+0.46562297364530325i,0.023877699555339898+0.06174189822736944i
-0.4927253007819362-0.08498098107261445i,-0.06521352571679644-0.011513540566053276i
0.3276416648608269-0.37769153251011833i,0.04360738084208114-0.04986862330027624i
0.15370578825157413+0.47578765362302755i,0.020122032212082336+0.06313997000218102i
-0.48668519558690476-0.1146189382698787i,-0.06446598715102983-0.01545207788760412i
0.349879911413166-0.35718904623533876i,0.04659169054949551-0.04718982463844453i
0.12465519013877485+0.4842111542707566i,0.01628412092102187+0.06430769139036309i
-0.47886403162959745-0.1438374400605935i,-0.0634787091358568-0.019341726811479235i
0.3708377474718728-0.33537940206471817i,0.04941001729553554-0.044331153854964826i
0.09514840735061186+0.49086264919130435i,0.012378209668711214+0.06524021236064353i
-0.46929043101342316-0.1725295592681562i,-0.062254918601922164-0.023167785728552055i
0.3904384763516241-0.3123424139356918i,0.05205145120199424-0.041302986906589484i
