signal_0,signal_1
-0.9292801354677231+0.3693757029924829i,-0.10846482433565219+0.04261974436827109i
0.16467656199979347-0.9863464881316806i,0.01966452326782929-0.11499463114898946i
0.7588853041583494+0.6512238850686196i,0.08833025406697186+0.07640484647163552i
-0.9499146553862764+0.31250935942256813i,-0.11120269085136253+0.03609993682651361i
0.22401642743825712-0.9745842720445227i,0.026667627197331446-0.11396172851463222i
0.7181193197610873+0.6959195572983367i,0.08381711175356381+0.08186818646838082i
-0.9670728949914581+0.25449936715052923i,-0.1135439850060402+0.029403602678964687i
0.28253648925287167-0.9592554943611633i,0.033616369076686727-0.11249771277434928i
0.6747253272123859+0.7380684640530969i,0.07896294323856283+0.08706153223836524i
-0.9806920624902601+0.19555801785144367i,-0.11547731231981219+0.022555151339408424i
0.34002258913294525-0.940416251829143i,0.04048394181458225-0.11060548228905463i
0.6288621299012067+0.7775163584235802i,0.0737841276187689+0.0919634336615091i
-0.9907223175746896+0.13590101156738887i,-0.11699279812305649+0.0155797270494122i
0.3962643526247113-0.9181354879907315i,0.04724369735687737-0.10828961748402717i
0.5806975674462143+0.8141188780465767i,0.06829840144596809+0.09655344897438849i
-0.997126953815907+0.0757466673378642i,-0.11808213482873588+0.008503113219773149i
0.4510559590115428-0.8924947408791546i,0.05386925307508743-0.10555637169694711i
0.5304079014748008+0.8477420734092787i,0.06252479571847502+0.10081223107876866i
-0.9998825329940012+0.015315124245801061i,-0.11873862312401522+0.0013516337420576446i
0.5041968945294402-0.8635878446243839i,0.06033459759363512-0.10241365525100937i
0.47817717058118125+0.878262898047009i,0.05648356736631584+0.10472160985580119i
-0.9989789708718161-0.04517246419699908i,-0.11895720688782063-0.005847948339898805i
0.5554926861613524-0.8315205860604955i,0.0666141956219409-0.0988710127899197i
0.4241965168241225+0.905569658840474i,0.05019612548676771+0.10826467013374912i
-0.9944195740989286-0.10549473937680474i,-0.11873450166625749-0.013068534396253927i
0.6047556133249543-0.7964103175912571i,0.07268309136004933-0.0949395939396498i
0.36866348622904205+0.9295624247646428i,0.04368495260940554+0.11142582497388263i
-0.9862210281107331-0.16543094765547822i,-0.11806881656367998-0.02028279560237501i
0.651805394849414-0.7583855277306957i,0.0785170100508202-0.09063211738944976i
0.3117813058543381+0.9501533925934105i,0.036973521291279496+0.1141908839572227i
-0.974413336066907-0.22476174823404826i,-0.11696016943398992-0.027463279733218094i
0.6964698487271036-0.71758537089028i,0.08409245725793921-0.08596282851207769i
0.2537581400675768+0.9672672082217237i,0.030086206363132115+0.11654711617437484i
-0.9590397090527238-0.28327001584589795i,-0.11541029528377318-0.034582518931872426i
0.7385855222258523-0.6741591581334989i,0.08938681545687739-0.08094745067021i
0.19480632875324527+0.9808412424292638i,0.023048193166533962+0.11848330764149884i
-0.9401564079450268-0.3407416353420552i,-0.11342264782663314-0.0416131380178218i
0.7779982900557935-0.6282658107614479i,0.0943784375356699-0.07560313038249233i
0.13514161023990728+0.9908258200765135i,0.015885382139405924+0.11998981288740669i
-0.9178325375215638-0.39696628526074473i,-0.11100239415602889-0.048527962896815297i
0.8145639184017803-0.5800732787290726i,0.0990467368136792-0.06994837654845354i
0.07498233179051056+0.9971844018944502i,0.008624290123652801+0.12105860047995921i
-0.8921497935671604-0.4517382075136716i,-0.1081564025320448-0.05530012863239729i
0.8481485927572456-0.5297579260204157i,0.1033722731996452-0.06400299395661253i
0.014548650545114283+0.9998937182025858i,0.0012919487832565037+0.12168329228409899i
-0.8632021639022096-0.5048569603723188i,-0.10489322330586184-0.061903186739077715i
0.8786294076278671-0.47750388523212595i,0.10733683512483036-0.05778801132432168i
-0.04593827215975688+0.998943854066013i,-0.006084199465684411+0.121859196268849i
-0.8310955844275871-0.5561281519986474i,-0.10122306303393926-0.06831121125898017i
0.9058948163129271-0.4235023837271805i,0.11092351690342178-0.05132560414109271i
-0.10625708014668661+0.9943382855798106i,-0.013476407600013672+0.12158333270661176i
-0.7959475514447178-0.6053641518357957i,-0.09715775186200927-0.0744989031873595i
0.929845039118364-0.3679510438248072i,0.11411679118986022-0.04463901260934467i
-0.16618703246597516+0.9860938671480272i,-0.020856731786911536+0.12085445363465966i
-0.7578866916695406-0.652384777255389i,-0.09271070428683331-0.0804416928178528i
0.9503924285076286-0.31105315958761093i,0.11690257622198315-0.03775245499752359i
-0.22550881121277727+0.9742407698037964i,-0.028197140402802096+0.11967305547593443i
-0.7170522915139322-0.6970179529486309i,-0.08789687343116187-0.08611583958548305i
0.9674617898540538-0.25301695285255427i,0.11926829755919484-0.030691036740294973i
-0.2840053241365083+0.9588223707963044i,-0.03546962383661928+0.11804138474403737i
-0.673593787357218-0.7391003406480811i,-0.082732698994358-0.09149852899452433i
0.9809906566209128-0.19405481122839843i,0.12120294404667573-0.023480655638940855i
-0.3414624991053103+0.9398950948486733i,-0.042646304635787544+0.11596343678535047i
-0.627670218673158-0.7784779368756128i,-0.07723604906743749-0.0965679662289133i
0.9909295189621379-0.134382510848208i,0.12269711775931628-0.01614790353210515i
-0.3976700675181784+0.9175282076676936i,-0.04969954755056574+0.11344494753958527i
-0.5794496460137298-0.8150066365290496i,-0.07142615602704276-0.10130346605540415i
0.9972420049071047-0.07421842672130874i,0.12374307770320629-0.008719964822564296i
-0.4524223337977985+0.8918035624610613i,-0.05660206903151053+0.1104933783286678i
-0.5291085359796369-0.8485527602449903i,-0.06532354674761719-0.10568553864365474i
0.9999050134664383-0.013782733574476992i,0.1243347770771399-0.0012245122596141048i
-0.5055189281480799+0.8628153003897697i,-0.06332704573581316+0.10711789371223691i
-0.4768311154282848-0.8789935436079075i,-0.05894996739504964-0.10969597094307677i
0.998908799171717+0.04670339989306617i,0.1244678939226575+0.00631039961091872i
-0.5567655398216135+0.8306695060518622i,-0.06984822160105332+0.10332933247664342i
-0.4228086972825487-0.9062175864152207i,-0.0523283030878597-0.11331790327342194i
0.9942570077397055+0.1070186203921745i,0.12413985501741565+0.013856442906394647i
-0.6059746282136163+0.7954838192583338i,-0.07614001304952372+0.09914017185247535i
-0.3672389804075857-0.9301252603542283i,-0.04548249273375253-0.1165359008046842i
0.985966662730597+0.1669422001018138i,0.1233498528940569+0.021385126345229804i
-0.6529661091800528+0.7573870045219099i,-0.08217761189281621+0.09456448508359615i
-0.3103253261178324-0.9506290735989712i,-0.03843743937001128-0.1193360196219646i
0.9740681032490872+0.2262548444381556i,0.12209885589444869+0.028867906224095435i
-0.6975680140683171+0.716518479834195i,-0.08793708551443404+0.08961789249808672i
-0.2522760139618763-0.967653990992769i,-0.03121891635520845-0.1217058670920536i
0.9586048729162734+0.28473949457863745i,0.12038961119728013+0.036276297990259464i
-0.7396171190486943+0.6730278064556554i,-0.09339547391838558+0.08431750625850787i
-0.19330347950869436-0.9811377086446875i,-0.02385346977778152-0.12363465627121424i
0.9396335605186884+0.34218212180409635i,0.11822664078558123+0.04358198796128708i
-0.7789595424435262+0.6270741415855978i,-0.09853088324324417+0.0786818689949328i
-0.13362353692464446-0.9910308819350422i,-0.016368317463201405-0.12511325411707613i
0.9172235929176288+0.39837251075202484i,0.11561623034938358+0.05075694474257228i
-0.8154513078681068+0.5788256559151232i,-0.10332257535470336+0.07273088654989912i
-0.07345458918623926-0.9972973060955261i,-0.008791244976382265-0.12613422329235366i
0.8914569809766393+0.4531050287145769i,0.1125664111475086+0.05777352989328885i
-0.848958871122462+0.528458918194576i,-0.10775105314452334+0.06648575508873623i
-0.013016828818986137-0.9999140487031273i,-0.0011504990291775444-0.1266918573735271i
0.8624280194369498+0.5061793781660268i,0.10908693488124512+0.06460460739327213i
-0.8793596089058049+0.47615824906769494i,-0.1117981411804721+0.059968882852500696i
0.04746856791275539-0.99887153360295i,0.006525321285623102-0.12678220930421105i
0.8302429418391908+0.5574013297657491i,0.10518924166119233+0.07122365146716926i
-0.9065422675651891+0.4221150465371646i,-0.11544706136983121+0.05320380685308116i
0.10778025041597517-0.9941735759528371i,0.014207375002558066-0.126403112959808i
0.7950195317542288+0.6065834331542463i,0.10088642117688693+0.0776048523278146i
-0.9304073702361335+0.3665270855300692i,-0.11868250331854237+0.04621510483139851i
0.16769750381718568-0.9858373682615256i,0.02186669109460892-0.12555419771798798i
0.756886691745846+0.6535457029410152i,0.09619316720673841+0.08372321940822135i
-0.9508675808852489+0.30959779412654i,-0.12149068908899985+0.039028302819603164i
0.227001056684132-0.9738934174714444i,0.02947428114153821-0.12423689595756945i
0.7159839716426799+0.6981162773738299i,0.09112572563312331+0.08955468166079791i
-0.9678480239226418+0.25153550910028916i,-0.12385943208137769+0.03166977866681428i
0.28547388346512825-0.9583854333164i,0.0370012524052507-0.12245444343695942i
0.6724610578457433+0.7401320472789963i,0.08570183615433534+0.09507618451340205i
-0.9812865582144356+0.19255271349543146i,-0.12577818978691818+0.02416666190516628i
0.3429019987094323-0.9393701683627067i,0.04441892085939584-0.12021187253226433i
0.6264772255404356+0.7794392529709246i,0.07994066791108273+0.10026578308448333i
-0.991134004492651+0.13286525902973617i,-0.12723811018570197+0.016546730348596217i
0.39907524016215973-0.9169172103191532i,0.051698923719549365-0.11751599834392307i
0.5782007558177245+0.8158940469465878i,0.07386274927033569+0.10510273127392221i
-0.9973543253302216+0.07269157616997869i,-0.1282320715868685+0.008838303830923622i
0.4537880378679377-0.8911087273758533i,0.05881333102148311-0.11437539770986074i
0.5278083198375755+0.8493630203056461i,0.0674898920336641+0.10956756636209093i
-0.99992475702251+0.012251874770178178i,-0.12875471573540395+0.0010701355022193159i
0.5068401664687168-0.8620391675039349i,0.06573475579783619-0.11080038119193411i
0.47548433228832837+0.8797236909697683i,0.06084511036031427+0.11364218876709413i
-0.9988358928926957-0.04823266180195913i,-0.12880247403659204-0.00672869888675123i
0.5580374779426479-0.8298149128165011i,0.0724364624083667-0.1068029581310753i
0.42142027650808517+0.9068649519144683i,0.053952534717277886+0.1173099366291894i
-0.9940917177161773-0.10854068610123876i,-0.12837358677674582-0.01452891327322889i
0.6071926121025192-0.7945538902557518i,0.07889247258548805-0.10239679489487959i
0.3658140037378749+0.9306874777731333i,0.04683732118941027+0.12055565491150376i
-0.9857095931380025-0.1684514966416295i,-0.12746811524713075-0.022301124698277816i
0.6541256822536298-0.7563851400309887i,0.08507766876525442-0.09759716646913642i
0.3088690090710223+0.9511040883252346i,0.03952555650213034+0.1233657587279974i
-0.973720194136701-0.22774584556898197i,-0.1260879467063919-0.03001596739826134i
0.6986649335018883-0.7154483433868295i,0.09096789428410812-0.09242090157213602i
0.25079368674844427+0.9680400675385212i,0.03204415912717481+0.12572829063227992i
-0.958167396767025-0.2862067410140785i,-0.12423679214584397-0.03764420711694161i
0.7406473713030133-0.6718933114298011i,0.09654005003359306-0.08688632149708256i
0.19180056752516444+0.9814334369976296i,0.024420776858533614+0.1276329716249741i
-0.9391081175924233-0.3436202411897463i,-0.12192017685090843-0.04515685518145015i
0.7799193579526092-0.6258794368839855i,0.10177218717891617-0.08101317291373593i
0.13210554089896542+0.991235182718485i,0.016683681260569763+0.12907124566223319i
-0.9166121053948423-0.3997762373259792i,-0.11914542378125545-0.05252528188550248i
0.8163371748342295-0.577575110782057i,0.1066435955623307-0.0748225548852386i
0.07192706504747931+0.9974094345184465i,0.008861659403790596+0.13003631747393782i
-0.8907616859241216-0.4544692225778617i,-0.11592162982115467-0.059721328725245285i
0.8497675483678292-0.5271571062263731i,0.1111348874292802-0.0683368403799369i
0.011485367365019039+0.9999335972857828i,0.0009839033152938168+0.1305231835268698i
-0.8616514606210817-0.5074990440924221i,-0.11225963498059982-0.0667174190369961i
0.8800881377338708-0.4748099314752873i,0.11522807613339334-0.0615795925807247i
-0.048998361475172114+0.9987984336680814i,-0.006920102418969539+0.13052865599554636i
-0.8293879604168499-0.5586716354821742i,-0.10817198465630058-0.07348666659182686i
0.9071879825882188-0.4207251547221086i,0.11890664949624244-0.05457547631598368i
-0.10930277698385182+0.9940080978769954i,-0.014820694454994204+0.1300513796314638i
-0.7940892558753753-0.6077997270248039i,-0.10367288508987146-0.08000298170954782i
0.9309679091293743-0.36510070303773373i,0.12215563751883668-0.0473501649563405i
-0.16920719088161357+0.9855801204856112i,-0.022688145442920277+0.12909184144999347i
-0.7558845251058366-0.6547035309899836i,-0.09877815218828048-0.08624117446385951i
0.9513408930320301-0.30814013804251184i,0.12496167416411583-0.03993024314044718i
-0.22849237872327455+0.9735453442740751i,-0.030492779274530667+0.12765237318307515i
-0.714913581026203-0.6992113995853022i,-0.0935051538986337-0.09217705456169685i
0.968232377918747-0.25005191095807866i,0.12731305295334383-0.03234310571022966i
-0.2869413821652594+0.9579478113582549i,-0.03820508636722856+0.12573714647497253i
-0.6713263597079598-0.7411604531135192i,-0.08787274635565936-0.09778752749245435i
0.9815805482043012-0.19104859976534783i,0.129199776143716-0.024616853252000102i
-0.34434030294002266+0.9388446020144974i,-0.0457958385249012+0.12335216082758917i
-0.6252823716744363-0.7803971760423504i,-0.08190120404575352-0.10305068655735257i
0.9913365553141946-0.13134613126033595i,0.1306135972802382-0.01678018465402534i
-0.4004790856319081+0.9163056257903149i,-0.053236202917084724+0.12050522433111086i
-0.5769501181607477-0.8167779788054321i,-0.07561214425586489-0.10794590040521133i
0.9974646964494728-0.07116299085475825i,0.1315480569412537-0.00886228710380656i
-0.4551522863898194+0.8904133656654455i,-0.06049785472082924+0.11720592724491016i
-0.5265064744715928-0.8501697232785076i,-0.0690284460989079-0.11245389571857607i
0.9999425452436462-0.010719423013192817i,0.13199851152425487-0.000892723959110897i
-0.5081598247635417+0.861262576199546i,-0.0675530879744436+0.11346560852249626i
-0.4741360426935492-0.8804502100078229i,-0.062174164429674716-0.11655683471317649i
0.9987610338335691+0.04976337474713675i,0.13196215494640526+0.007098679063971864i
-0.5593077159123201+0.8289599367711715i,-0.07437492419890536+0.10929731540291121i
-0.4200304761306643-0.9075086254076807i,-0.055074438986128856-0.12023838713421504i
0.9939244860439218+0.11006406134434096i,0.13143803316274652+0.01508194893542663i
-0.6084087805061225+0.7936236611770329i,-0.08093721835121404+0.10471575621900911i
-0.36438777793561494-0.9312459472906065i,-0.047755399110679796-0.12348379645473888i
0.9854506015638724+0.1699619621452289i,0.13042705143359287+0.023027081132106553i
-0.6552833297216538+0.7553830650202367i,-0.08721476168416228+0.09973724660055248i
-0.30741157650314826-0.9515753072460551i,-0.04024406442416467-0.12627994000436205i
0.9733703911738095+0.2292378765397574i,0.12893197430205966+0.03090415577520824i
-0.699759822826332+0.7143780924706775i,-0.09318338109899102+0.09437964927688906i
-0.2493103802775497-0.9684223085415132i,-0.03256824184204374-0.12861538278072618i
0.9577280632591949+0.287674880121187i,0.1269574182717136+0.03868345362295847i
-0.7416754949437456+0.6707588041294363i,-0.09882003459107108+0.08866230770992965i
-0.19029681470122373-0.9817252983826087i,-0.02475641933742243-0.13048042472128707i
0.9385808620268463+0.3450591185363124i,0.12450983720384433+0.04633557145710411i
